id	data set	lang	sentence1	sentence2	score	LLama3 zero-shot (Paraph)	LLama3 ICL_4 (Paraph)	LLama3-FT-EN	LLama3-FT-ALL	CLEAN-XLM-RoBERTa-EN	XLM-RoBERTa-EN-ALLTHREE-V2-3	XLM-RoBERTa-EN-ALLTHREE-V2-2	XLM-RoBERTa-EN-ALLTHREE-V2-1	XLM-RoBERTa-EN-ALLTHREE-V3-1	XLM-RoBERTa-EN-ALLTHREE-V3-2	XLM-RoBERTa-EN-ALLTHREE-V3-3	LLama3 zero-shot (Ex. Same Content)	LLama3 zero-shot (Sem Equiv)	XLM-RoBERTa-EN-ALLTHREE-V4-1	XLM-RoBERTa-EN-ALLTHREE-V4-2	XLM-RoBERTa-EN-ALLTHREE-V4-3	XLM-RoBERTa-EN-ORIG-V2-1	XLM-RoBERTa-EN-ORIG-V2-2	XLM-RoBERTa-EN-ORIG-V2-3	XLM-RoBERTa-EN-ORIG-V3-1	XLM-RoBERTa-EN-ORIG-V3-2	XLM-RoBERTa-EN-ORIG-V3-3	XLM-RoBERTa-EN-ORIG-V4-2	XLM-RoBERTa-EN-ORIG-V4-3	XLM-RoBERTa-EN-PARAPH-V2-1	XLM-RoBERTa-EN-PARAPH-V2-2	XLM-RoBERTa-EN-PARAPH-V2-3	XLM-RoBERTa-EN-PARAPH-V3-1	XLM-RoBERTa-EN-PARAPH-V3-2	XLM-RoBERTa-EN-PARAPH-V3-3	XLM-RoBERTa-EN-PARAPH-V4-1	XLM-RoBERTa-EN-PARAPH-V4-2	XLM-RoBERTa-EN-PARAPH-V4-3	XLM-RoBERTa-EN-SAMECONTENT-V2-2	XLM-RoBERTa-EN-SAMECONTENT-V2-3	XLM-RoBERTa-EN-SAMECONTENT-V3-1	XLM-RoBERTa-EN-SAMECONTENT-V3-2	XLM-RoBERTa-EN-SAMECONTENT-V3-3	XLM-RoBERTa-EN-SAMECONTENT-V4-1	XLM-RoBERTa-EN-SAMECONTENT-V4-2	XLM-RoBERTa-EN-SAMECONTENT-V4-3	XLM-RoBERTa-EN-EASYNEG-25-V2-1	XLM-RoBERTa-EN-EASYNEG-25-V2-2	XLM-RoBERTa-EN-EASYNEG-25-V2-3	XLM-RoBERTa-EN-EASYNEG-25-V3-1	XLM-RoBERTa-EN-EASYNEG-25-V3-2	XLM-RoBERTa-EN-EASYNEG-25-V3-3	XLM-RoBERTa-EN-EASYNEG-25-V4-1	XLM-RoBERTa-EN-EASYNEG-25-V4-2	XLM-RoBERTa-EN-EASYNEG-25-V4-3	XLM-RoBERTa-EN-EASYNEG-50-V2-1	XLM-RoBERTa-EN-EASYNEG-50-V2-2	XLM-RoBERTa-EN-EASYNEG-50-V2-3	XLM-RoBERTa-EN-EASYNEG-50-V3-1	XLM-RoBERTa-EN-EASYNEG-50-V3-2	XLM-RoBERTa-EN-EASYNEG-50-V3-3	XLM-RoBERTa-EN-EASYNEG-50-V4-1	XLM-RoBERTa-EN-EASYNEG-50-V4-2	XLM-RoBERTa-EN-EASYNEG-50-V4-3	XLM-RoBERTa-EN-EASYNEG-75-V2-1	XLM-RoBERTa-EN-EASYNEG-75-V2-2	XLM-RoBERTa-EN-EASYNEG-75-V2-3	XLM-RoBERTa-EN-EASYNEG-75-V3-1	XLM-RoBERTa-EN-EASYNEG-75-V3-2	XLM-RoBERTa-EN-EASYNEG-75-V3-3	XLM-RoBERTa-EN-EASYNEG-75-V4-1	XLM-RoBERTa-EN-EASYNEG-75-V4-2	XLM-RoBERTa-EN-EASYNEG-75-V4-3	XLM-RoBERTa-EN-SEMEQUIV-V2-1	XLM-RoBERTa-EN-SEMEQUIV-V2-2	XLM-RoBERTa-EN-SEMEQUIV-V2-3	XLM-RoBERTa-EN-SEMEQUIV-V3-1	XLM-RoBERTa-EN-SEMEQUIV-V3-2	XLM-RoBERTa-EN-SEMEQUIV-V3-3	XLM-RoBERTa-EN-SEMEQUIV-V4-1	XLM-RoBERTa-EN-SEMEQUIV-V4-2	XLM-RoBERTa-EN-SEMEQUIV-V4-3	LLama3 ICL_4 (Ex. Same Content)	LLama3 ICL_4 (Sem Equiv)
stanfordnlp/snli-4386	stanfordnlp/snli	en	We can see the white underwear of the man wearing the red soccer jersey because he is pulling up his shorts.	People are looking at sexy underwear.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
stanfordnlp/snli-4387	stanfordnlp/snli	en	We can see the white underwear of the man wearing the red soccer jersey because he is pulling up his shorts.	People are not looking at underwear.	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
stanfordnlp/snli-4388-hard	stanfordnlp/snli	en	We can see the white underwear of the man wearing the red soccer jersey because he is pulling up his shorts.	People are looking at underwear.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
stanfordnlp/snli-4390-hard	stanfordnlp/snli	en	A group of men playing music, the man holding a guitar is talking to a man with drums.	A string quartet is practicing.	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0
stanfordnlp/snli-4391	stanfordnlp/snli	en	A group of men playing music, the man holding a guitar is talking to a man with drums.	A band plays salsa music.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4392	stanfordnlp/snli	en	A cement worker is working on a new sidewalk outside of a clothing store.	A worker is working on a new sidewalk outside of a restuarant.	-1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
stanfordnlp/snli-4394-hard	stanfordnlp/snli	en	A cement worker is working on a new sidewalk outside of a clothing store.	A worker is working in a restuarant.	-1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0
stanfordnlp/snli-4395	stanfordnlp/snli	en	man in blue shirt sitting on the side of the road with a wheelbarrow of vegetables	A man sells fresh corn on the side of the road.	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0
stanfordnlp/snli-4396	stanfordnlp/snli	en	man in blue shirt sitting on the side of the road with a wheelbarrow of vegetables	A man wheels a wheelbarrow full of vegetables to a store.	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0
stanfordnlp/snli-4398	stanfordnlp/snli	en	A red dog jumps and catches a tennis ball in its mouth.	a man eating popcorn	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-4400	stanfordnlp/snli	en	A red dog jumps and catches a tennis ball in its mouth.	a dog catching a ball he just got as a gift	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-4401	stanfordnlp/snli	en	Older men sitting in front of a cafe looking out at the street.	Older men eating dinner	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4403-hard	stanfordnlp/snli	en	Older men sitting in front of a cafe looking out at the street.	Older men playing shuffle	-1	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0
stanfordnlp/snli-4404	stanfordnlp/snli	en	A gas station and a car on fire.	A car sets a gas station on fire.	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0
stanfordnlp/snli-4406-hard	stanfordnlp/snli	en	A gas station and a car on fire.	A car is going through the car wash.	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-4409-hard	stanfordnlp/snli	en	Artist on street corner selling his artwork.	Someone is begging for money.	-1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4410-hard	stanfordnlp/snli	en	This is a very large vegetable stand under a white tent.	There is a fresh food market.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0
stanfordnlp/snli-4412	stanfordnlp/snli	en	This is a very large vegetable stand under a white tent.	People are eating fast food.	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0
stanfordnlp/snli-4414	stanfordnlp/snli	en	Three children and adults in the background, all pretend to sleep.	The children are playing a bedtime game with their parents.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4415	stanfordnlp/snli	en	Three children and adults in the background, all pretend to sleep.	The three children and adults are sitting and watching TV.	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0
stanfordnlp/snli-4416	stanfordnlp/snli	en	A crowd gathered around a young man who is performing.	A girl is performing.	-1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0
stanfordnlp/snli-4418	stanfordnlp/snli	en	A crowd gathered around a young man who is performing.	He is playing guitar for the crowd.	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0
stanfordnlp/snli-4419	stanfordnlp/snli	en	Two people are running in the grass by a hill.	A man and a woman are running as part of their training for a marathon.	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4421	stanfordnlp/snli	en	Two people are running in the grass by a hill.	An old man walks by himself through the city.	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	0	0
stanfordnlp/snli-4422	stanfordnlp/snli	en	A woman wearing a tank top and black pants is laying on the ground while looking at a book.	A woman is standing and looking at a book.	-1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4424	stanfordnlp/snli	en	A woman wearing a tank top and black pants is laying on the ground while looking at a book.	A woman is deciding whether or not to read a book.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4426	stanfordnlp/snli	en	An older man is speaking to a boy while both are sitting.	Older man is sleeping	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0
stanfordnlp/snli-4427-hard	stanfordnlp/snli	en	An older man is speaking to a boy while both are sitting.	Grandpa is lecturing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0
stanfordnlp/snli-4428	stanfordnlp/snli	en	a woman in jeans and a woman in shorts are petting a baby kangaroo.	The woman are enjoying a nice date out at the zoo.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
stanfordnlp/snli-4430	stanfordnlp/snli	en	a woman in jeans and a woman in shorts are petting a baby kangaroo.	The woman are wearing bikinis and petting an elephant.	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
stanfordnlp/snli-4431	stanfordnlp/snli	en	People enjoying food outside of a restaurant.	People tossing out their disgusting meals at a sketchy restaurant.	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4433	stanfordnlp/snli	en	People enjoying food outside of a restaurant.	Some people enjoying their brunch together in the outdoor seating area of a restaurant for mother's day.	0	1	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4435	stanfordnlp/snli	en	A black man wearing tan shorts, a yellow sweatshirt, and a baseball cap is holding up his hand and talking to an Asian woman posing with another young black man while they are holding red flags with yellow stars.	the man is at home sleeping	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-4436	stanfordnlp/snli	en	A black man wearing tan shorts, a yellow sweatshirt, and a baseball cap is holding up his hand and talking to an Asian woman posing with another young black man while they are holding red flags with yellow stars.	the man is a doctor	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-4437	stanfordnlp/snli	en	A man a woman posing for a picture.	A man is taking a picture of a dog, while a woman watches.	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
stanfordnlp/snli-4439	stanfordnlp/snli	en	A man a woman posing for a picture.	A happy young couple are posing for a portrait.	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4440-hard	stanfordnlp/snli	en	An extreme mountain biker in mid-jump from underneath rider showing a blue sky.	An extreme mountain biker in mid-jump from underneath rider showing a red sky.	-1	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4442	stanfordnlp/snli	en	An extreme mountain biker in mid-jump from underneath rider showing a blue sky.	An extreme mountain biker in mid-jump from underneath rider showing a clear sky.	-1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
stanfordnlp/snli-4443	stanfordnlp/snli	en	A man and a woman are dancing in the crowd.	a man and woman dance alone	-1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4444-hard	stanfordnlp/snli	en	A man and a woman are dancing in the crowd.	a couple dances among other people	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
stanfordnlp/snli-4445	stanfordnlp/snli	en	A man and a woman are dancing in the crowd.	a couple dance together at their wedding reception	0	0	0	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4447	stanfordnlp/snli	en	A man wearing and Army shirt is on the ground in a push-up position, while a man in uniform squats beside him.	The man is fat.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
stanfordnlp/snli-4448-hard	stanfordnlp/snli	en	A man wearing and Army shirt is on the ground in a push-up position, while a man in uniform squats beside him.	The shirt is a Navy shirt.	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
stanfordnlp/snli-4449	stanfordnlp/snli	en	The backs of a woman and her dog as they walk away from the camera with the dog on a red leash and her in a green tank top.	A man walks his dog with a black leash.	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0
stanfordnlp/snli-4451	stanfordnlp/snli	en	The backs of a woman and her dog as they walk away from the camera with the dog on a red leash and her in a green tank top.	A dog on a red leash getting ready to go to the beach.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0
stanfordnlp/snli-4453	stanfordnlp/snli	en	A man riding his bike wearing his helmet in front of an audience.	A man is showing a group of people perfect biking form	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
stanfordnlp/snli-4454	stanfordnlp/snli	en	A man riding his bike wearing his helmet in front of an audience.	A man is driving a blue vehicle	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	0	1	0	0
stanfordnlp/snli-4456	stanfordnlp/snli	en	A man with a plaid shirt stands with his hand on hip at an opening of a large tree.	a man at the opening of a small bush	-1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0
stanfordnlp/snli-4457	stanfordnlp/snli	en	A man with a plaid shirt stands with his hand on hip at an opening of a large tree.	a man at the opening of a large tree in his yard	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4458	stanfordnlp/snli	en	An orange on the floor next to a dog.	The dog is a labrador retriever.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0
stanfordnlp/snli-4460-hard	stanfordnlp/snli	en	An orange on the floor next to a dog.	The fruit next to the dog is an apple.	-1	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
stanfordnlp/snli-4462	stanfordnlp/snli	en	A cyclist in a red and white uniform is biking across a garage full of people.	The man is wearing a pijama.	-1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0
